Renewal_Date,Sale,Main_Income,Addon_Income,Finance_Income,Gross_Price,Last_Yr_Gross_Price,Net_Premium,Previous_Renewals,First_Contact_Channel,Renewal_Offer_Type,Number_Of_Attempted_Policy_Ammendments,Diver_Age,Driver_Marital_Status,Driver_Occupation_Status,Driver_Licence_Type,Driver_Years_Licence_Held,Geographical_Area,Number_Of_Named_Drivers,Overnight_Parking,Annual_Mileage,Vehicle_Age,Vehicle_Years_Owned,Vehicle_Body_Type,Vehicle_No_Of_Doors,Vehicle_Engine_Size,Vehicle_Fuel_Type,Vehicle_Transmission,Vehicle_Liability_Category,No_Claims_Discount,Credit_Score,Previous_Discount,Data_Quality
20161204,1,39,45.6802,0,420.5,399.4,310.17,2,I,Passive,1,71,P,R,Z,43,3,1,4,7000,5,5,H,5,1598,P,M,,9,582,0,OK
20161203,0,32.93,43.4146,0,502.85,312.27,396.41,2,I,Passive,1,48,M,E,Z,22,5,0,1,9999,9,5,E,5,2204,D,M,12,9,559,0,OK
20161202,1,51.99,33.5864,0,515.75,361.97,399.94,2,I,Passive,NULL,31,M,E,Z,13,3,1,3,9999,6,6,H,5,1498,P,M,6,9,538,1,OK
20161128,0,68.16,91.19,0,1073.01,741.67,852,2,I,Active,1,54,P,E,Z,23,3,1,3,4999,5,4,H,5,1390,P,M,,9,534,0,OK
20161125,1,17.26,15.3414,0,305.7,269.48,255.69,2,I,Passive,NULL,61,D,E,Z,23,2,0,3,7999,7,4,H,5,1242,P,M,4,9,599,0,OK
20161210,1,27.32,47.3902,70.2,746.21,686.26,564.17,2,I,Passive,NULL,50,M,E,Z,28,4,0,4,15000,3,1,B,2,2143,D,A,,9,561,0,OK
20161126,1,-26.31,63.819,0,597.59,484.84,526.15,2,I,Passive,NULL,51,M,E,Z,16,2,0,4,5000,8,3,S,4,1995,P,A,,9,579,1,OK
20160713,1,0,20.456,28.92,307.59,278.2,243.6,1,I,Passive,1,47,M,S,Z,22,8,0,3,13999,10,1,E,5,4163,P,A,18,9,570,0,OK
20160109,1,143.75,19.09,0,1407.09,867.29,1116.33,1,I,Passive,1,62,S,S,Z,22,3,1,4,4999,3,2,H,5,1497,P,A,,9,596,0,OK
20160102,1,119.86,4.81,37.08,394.32,396.44,200.53,1,I,Passive,2,34,P,E,Z,16,4,0,4,10000,3,2,H,5,1560,D,M,,9,577,0,OK
20160116,1,-5.99,25.43,32.41,344.51,327.87,264.32,1,I,Passive,2,46,D,E,Z,29,7,0,4,6000,2,1,H,5,999,P,M,,9,554,0,OK
20160117,0,38.36,0,38.76,412.34,345.25,301.26,1,I,Passive,NULL,59,D,S,Z,27,8,0,4,3000,7,2,S,4,1968,D,M,10,9,572,0,OK
20160321,1,86.89,27.62,0,516.24,396.86,355.57,1,I,Passive,NULL,60,M,E,Z,42,11,0,1,10000,2,1,S,4,1999,D,A,,9,595,0,OK
20160905,0,87.74,25.7298,0,448.71,336.55,306.33,1,I,Passive,NULL,52,P,E,Z,34,9,0,4,5000,1,1,E,5,1968,D,A,,9,553,0,OK
20160105,1,40.74,28.63,0,513.03,407.17,397.89,1,I,Passive,1,62,M,R,Z,42,10,1,4,10000,10,5,E,5,2400,D,A,14,9,574,1,OK
20160124,1,-17.2,25.66,0,311.91,297.74,274.13,1,I,Passive,NULL,56,S,E,Z,27,10,0,3,5000,8,5,H,5,1560,D,M,4,9,554,0,OK
20160113,0,59.25,27.02,0,457.84,326.95,330.67,1,I,Passive,NULL,64,M,E,Z,27,3,0,4,8000,5,5,E,5,1968,D,A,,9,606,0,OK
20160102,1,129.42,0,87.73,933.27,763.13,639.25,1,I,Passive,NULL,29,P,E,Y,9,2,0,3,5999,6,2,H,5,1390,P,A,12,4,570,0,OK
20160117,0,-5.14,6.72,0,310.02,274.9,280.4,1,I,Passive,NULL,53,P,E,Z,22,10,0,4,14999,4,3,E,5,1461,D,M,,9,600,1,OK
20160103,0,141.22,19.09,48.12,512.28,432.79,261.65,1,I,Passive,NULL,54,S,E,Z,33,10,0,3,10000,11,3,E,5,1998,D,M,10,9,563,0,OK
20160123,0,-26.13,59.69,47.89,509.7,451.6,355.83,1,I,Passive,3,39,D,E,Z,20,5,1,4,10000,5,2,H,5,1149,P,M,,9,558,1,OK
20160102,1,226.15,63.23,93.62,995.89,983.96,503.12,1,I,Passive,3,48,M,E,Z,22,3,0,4,6999,2,0,S,4,2143,D,A,,9,554,0,OK
20160102,1,-40.94,13.26,60.25,640.56,645.48,552.72,1,I,Passive,NULL,33,P,E,Z,11,4,0,3,4999,12,2,H,5,1596,P,M,7,9,507,0,OK
20160104,1,110.73,25.38,45.37,482.93,420.31,262.24,1,I,Passive,1,57,M,E,Z,27,10,0,4,12000,5,2,S,4,2143,D,A,,9,599,0,OK
20161027,1,7.79,42.2624,35.17,374.23,408.47,269.54,2,I,Passive,1,46,M,E,Z,20,7,0,4,7400,10,1,E,5,1896,D,M,6,9,569,0,OK
20161102,1,251.23,98.7136,104.16,1107.49,953.43,551.56,2,I,Passive,NULL,38,P,E,Z,19,5,0,7,20000,4,3,S,4,1995,D,M,,9,561,0,OK
20161111,0,12.46,20.9326,0,299.05,243.83,249.21,2,I,Passive,NULL,58,D,E,Z,28,3,0,4,8000,10,3,H,5,1596,P,M,7,9,579,0,OK
20161027,0,28.69,48.8708,46.93,499.36,438.8,348.18,2,I,Passive,NULL,43,P,E,Z,16,11,0,4,4999,9,3,E,5,1997,D,M,10,9,544,0,OK
20160106,0,73.53,70.13,0,563.13,403.37,336.98,1,I,Passive,NULL,64,A,R,Z,22,3,0,1,9999,4,2,H,5,1995,D,M,,9,597,1,OK
20160102,1,143.4,0,0,452.74,403.97,268.18,1,T,Passive,1,63,P,E,Z,41,3,0,2,6000,7,1,H,5,1560,D,M,7,2,574,0,OK
20160105,1,121,51.16,155.53,1653.58,1310.55,1160.86,1,I,Passive,3,55,S,E,Z,17,3,0,3,3999,10,0,H,5,1388,P,A,4,1,576,0,OK
20160104,1,-31.16,0,52.45,557.72,496.79,487.66,1,I,Passive,2,25,P,E,Y,7,10,1,4,7000,2,0,H,5,2143,D,M,,7,574,0,OK
20160102,1,127.75,19.09,48,510,518.34,273.16,1,I,Passive,1,55,M,E,Z,11,5,0,3,4999,6,4,E,5,1686,D,M,,2,562,0,OK
20160106,0,50.16,0,72.84,774.28,697.79,587.51,1,I,Passive,1,31,S,E,Z,11,3,0,3,2000,10,6,S,4,1995,P,M,12,9,539,1,OK
20160103,0,143.59,0,0,693.35,594.37,486.73,1,I,Passive,1,47,M,E,Z,12,3,0,3,5000,5,3,H,5,1997,D,M,,4,595,0,OK
20160111,0,120.23,11.42,0,667.39,523.07,476.11,1,I,Passive,NULL,52,M,E,Z,14,2,0,4,4000,10,2,H,5,1560,D,M,5,9,562,0,OK
20160112,0,75.17,19.09,0,853.44,593.41,681.59,1,I,Passive,1,30,P,E,Z,12,7,0,4,9999,3,2,H,5,999,P,M,,4,468,1,OK
20160109,1,-11.06,25.07,0,290.15,279.95,249.3,1,I,Passive,NULL,63,M,E,Z,22,9,0,4,11999,6,4,E,5,1997,D,A,,9,590,0,OK
20160102,1,100.4,7.49,47.88,509.41,345.13,312.36,1,I,Passive,1,62,P,E,Z,22,11,0,1,11999,5,4,E,5,1968,D,A,,9,589,0,OK
20160107,1,-17.86,25.92,33.49,356.56,290.65,284.64,1,I,Passive,NULL,37,M,E,Z,18,9,0,4,6000,4,3,H,5,1582,D,M,,9,584,1,OK
20160102,1,114.03,19.09,0,561.11,563.43,376.98,1,I,Passive,NULL,59,M,E,Z,42,7,1,1,10000,5,2,H,5,1398,P,M,,2,588,0,OK
20160104,1,116.15,0,37.92,403.03,334.12,215.77,1,I,Passive,NULL,45,D,E,Z,13,5,0,4,8000,11,2,E,5,2457,P,A,17,9,564,0,OK
20160110,1,-4.13,4.93,23.53,250.42,234.57,205.54,1,I,Passive,NULL,54,P,E,Z,22,11,0,3,2999,8,3,H,5,1398,D,M,3,9,554,0,OK
20160114,0,-4.93,24.29,0,260.03,274.67,217.05,1,I,Active,1,52,M,S,Z,27,4,0,3,15000,7,2,H,5,1968,D,M,12,9,598,0,OK
20160102,1,-17.94,0,45.72,486.16,481.14,416.71,1,I,Passive,NULL,36,M,E,Z,15,9,0,3,10000,4,2,H,5,1461,D,M,,9,537,0,OK
20160103,0,39.52,24.42,0,314.1,298.59,222.09,1,I,Passive,NULL,67,S,E,Z,49,1,0,4,10000,4,3,H,5,1596,P,M,,9,580,0,OK
20160103,1,44.42,0,39,414.29,414.38,296.75,1,I,Passive,1,24,S,E,Y,5,6,2,3,6000,6,2,H,5,1596,P,M,7,5,543,0,OK
20160108,1,-17.23,5.71,26.04,276.67,296.57,238.32,1,I,Passive,NULL,32,P,E,Z,15,10,0,3,7999,10,2,E,5,1796,P,M,8,9,567,0,OK
20160111,1,17.71,0,0,410.74,445.72,355.69,1,I,Passive,NULL,67,D,R,Z,22,7,0,3,6999,5,2,H,5,1598,P,A,,2,572,1,OK
20160106,1,-27.99,19.09,28.8,306.15,344.84,258.49,1,I,Passive,NULL,35,P,E,Z,17,11,0,3,6000,9,2,H,5,1598,P,M,6,9,543,0,OK
20160103,1,92.24,7.02,44.65,474.93,468.4,292.54,1,I,Passive,NULL,28,P,E,Y,9,4,0,2,10000,6,2,H,5,1686,D,M,5,9,550,0,OK
20160107,1,12.24,25.86,0,351.73,386.73,282.27,1,I,Passive,NULL,57,S,E,Z,22,8,0,4,20000,5,0,H,5,1364,D,M,,9,591,1,OK
20160129,0,-30.3,11.38,0,502.76,428.83,474.25,1,I,Active,NULL,43,S,E,Z,11,2,0,3,6999,11,2,H,5,1686,D,M,6,9,551,1,OK
20160614,1,120.78,29.08,63.13,671.16,613.47,394.03,1,I,Passive,NULL,41,M,E,Z,20,10,0,4,6999,2,1,E,5,2967,D,A,,9,562,0,OK
20161003,0,0,47.2338,0,398.05,295.77,328.73,2,I,Passive,1,51,P,E,Z,23,12,0,4,9999,3,0,E,5,1685,D,M,,9,575,1,OK
20161012,1,56.62,37.4546,59.53,633.06,657,445.91,2,I,Passive,NULL,51,S,E,Z,28,5,1,4,8000,11,0,H,5,1364,P,M,5,9,564,0,OK
20161126,1,46.71,75.4872,96.12,1022.07,793.7,746.12,2,I,Passive,NULL,60,M,E,Z,23,3,0,3,14999,6,3,S,4,2400,D,A,14,9,602,1,OK
20161205,1,205.99,19.63,84.13,895.03,816.8,498.39,2,I,Passive,3,54,P,U,Z,23,4,0,3,3999,15,1,H,5,1596,P,M,5,4,475,0,OK
20161101,1,-11.32,19.0152,0,247.7,219.75,226.42,2,I,Passive,NULL,49,M,E,Z,23,9,0,3,9999,6,3,H,5,1560,D,M,,9,591,0,OK
20161101,1,58.89,69.5298,51.97,552.77,629.62,305.83,2,I,Passive,NULL,56,P,E,Z,28,11,0,3,16000,1,0,E,5,1591,P,M,,9,552,0,OK
20160930,1,5.25,34.6934,24.24,257.33,230.59,179.39,1,I,Passive,NULL,54,D,E,Z,22,7,0,4,5000,2,2,H,3,1242,P,M,4,9,510,0,OK
20161109,0,39.98,24.6684,52.45,557.7,488.67,411.14,2,I,Passive,2,38,M,E,Z,16,8,1,4,9000,7,1,E,5,2987,D,A,17,9,567,0,OK
20161104,0,16.22,46.8734,42.72,453.97,385.73,324.39,2,I,Passive,NULL,53,P,E,Z,22,10,0,4,20000,11,4,H,5,1998,D,M,9,9,569,1,OK
20161101,1,89.49,0,48.6,516.36,485.06,328.15,2,I,Passive,1,42,M,E,Z,23,1,0,3,4999,0,0,E,5,1591,P,M,,4,568,0,OK
20161201,0,71.19,23.609,0,401.36,400.98,281.15,2,I,Passive,1,55,D,E,Z,28,2,0,4,6000,8,6,H,5,1461,D,M,6,9,582,0,OK
20161125,0,10.8,61.7506,85.2,905.54,734.65,702.01,2,I,Passive,1,33,S,E,Z,13,2,0,3,8000,4,4,H,3,1229,P,M,,7,543,1,OK
20161125,1,3.08,19.7418,38.65,410.61,387.04,329.03,2,I,Passive,2,33,M,E,Z,13,1,0,3,6000,9,0,H,5,998,P,M,1,9,553,0,OK
20161203,1,33.77,15.5856,0,328.75,253.32,259.76,2,I,Passive,NULL,54,M,E,Z,13,10,0,3,3999,3,2,E,5,1685,D,M,,9,569,0,OK
20161104,1,84.52,40.262,41.29,439.02,421.56,245.7,1,I,Passive,NULL,64,M,E,Z,23,4,0,1,5999,4,1,E,5,2231,D,A,,9,536,1,OK
20161203,1,55.52,51.9032,0,523.72,412.69,384.22,2,I,Passive,NULL,55,M,E,Z,23,9,0,4,6999,6,2,E,5,2179,D,A,,9,557,1,OK
20161125,1,107.44,19.63,110.4,1173.96,1150.25,822.53,2,I,Passive,1,47,D,E,Z,28,3,1,3,8000,7,3,H,5,1598,P,A,,4,551,0,OK
20160118,1,-19.76,61.61,0,557.71,445.57,435.47,1,I,Passive,1,62,D,E,Z,44,3,1,3,12000,2,1,H,5,1956,D,A,,9,605,0,OK
20160105,1,-32.04,19.09,56.16,596.65,636.9,501.39,1,I,Passive,3,28,P,E,Y,6,10,0,5,3000,13,1,E,5,1753,D,M,6,4,552,0,OK
20160202,1,-25.44,24.54,0,250.84,234.69,227.12,1,I,Passive,NULL,58,M,E,Z,22,4,0,5,11999,5,4,E,5,1598,D,M,,9,598,0,OK
20160218,0,12.15,19.09,0,345.31,337.72,282.68,1,I,Passive,NULL,46,M,E,Z,25,4,0,4,12000,4,2,H,5,1995,D,M,,9,602,0,OK
20160129,1,26.8,19.09,91.33,971.62,1100.04,754.37,1,I,Passive,NULL,29,S,E,Y,5,3,0,5,6999,5,4,H,5,998,P,M,,2,558,0,OK
20160129,0,376.56,80.74,178.68,1899.84,1457.79,1080.91,1,I,Passive,3,57,M,E,Z,27,3,1,3,4000,16,0,E,5,2495,D,M,12,9,480,0,OK
20160209,1,72.67,28.31,55.33,588.21,488.18,384.29,1,I,Passive,NULL,45,M,E,Y,10,9,0,3,8000,4,0,H,5,1364,P,M,,9,560,0,OK
20160129,0,-12.94,12.16,0,556.98,474.69,507.05,1,I,Passive,NULL,37,M,E,Z,20,3,0,3,9999,5,2,H,5,1997,D,A,,9,570,1,OK
20160129,1,30.53,6.02,32.76,348.61,355.38,251.13,1,I,Passive,NULL,49,M,S,5,14,4,0,3,5999,10,0,E,5,2179,D,M,12,9,521,0,OK
20160129,1,-22.55,7.51,0,329.4,245.73,313.13,1,I,Passive,NULL,53,P,E,Z,22,3,0,3,9999,3,1,H,5,999,P,M,,9,547,0,OK
20160213,0,0,32.07,54.97,584.92,499.09,420.86,1,I,Passive,NULL,41,P,E,Z,22,6,0,4,7999,9,1,S,4,1910,D,M,13,4,494,1,OK
20160511,1,2.67,10.89,52.21,555.59,473.83,440.87,1,I,Passive,NULL,48,S,U,Z,22,11,0,4,5999,7,3,H,3,1242,P,M,1,2,549,0,OK
20160103,1,56.58,23.19,0,275.66,261.23,171.2,1,I,Passive,NULL,52,S,E,Z,22,1,0,4,5999,9,2,H,5,1997,D,M,10,9,547,0,OK
20160103,1,149.74,67.61,0,528.81,424.15,231.86,1,I,Passive,NULL,50,P,E,Z,22,3,0,4,11999,3,2,E,5,1685,D,M,,9,589,0,OK
20160102,1,106.06,19.09,61.68,655.59,637.23,414.77,1,I,Passive,NULL,40,M,E,Y,6,10,0,3,4999,10,4,E,5,1997,D,M,11,4,531,0,OK
20160103,1,131.35,19.09,89.28,949.81,961.68,631.86,1,I,Passive,NULL,24,S,E,Y,5,6,1,1,10000,3,2,H,3,1198,P,M,,2,586,0,OK
20160103,1,-20.89,26.53,36.24,384.92,382.56,310.12,1,I,Passive,NULL,29,P,E,Z,11,12,0,3,5000,7,2,H,5,1968,D,M,14,9,564,0,OK
20160104,1,43.95,23.68,0,284.63,281.27,191.54,1,I,Passive,NULL,37,M,E,Z,19,10,0,4,9999,7,2,H,5,1560,D,M,7,9,560,0,OK
20160115,1,21.7,0,37.21,396.1,323.25,304.56,1,I,Passive,NULL,48,P,E,Z,22,4,0,4,9999,4,2,H,5,1582,D,M,,9,552,0,OK
20160104,1,114.55,26.57,0,497.75,427.3,312.06,1,I,Passive,NULL,47,M,E,Z,22,2,0,4,4999,7,3,H,5,1753,D,M,7,9,558,0,OK
20160103,0,0,0,0,0,309.94,0,1,I,Passive,NULL,45,M,S,Z,27,2,0,4,10000,17,3,H,5,1796,P,M,6,9,585,0,Unacceptable
20160102,1,67.57,25.31,40.2,427.02,426.31,259.34,1,I,Passive,1,33,S,E,Z,14,12,0,3,9999,15,1,H,5,1598,P,M,4,9,535,0,OK
20160119,0,-13.54,25.23,0,295.23,253.74,256.03,1,I,Passive,NULL,68,P,E,Z,22,10,0,4,7999,5,3,H,5,1598,D,M,,8,598,1,OK
20160103,1,65.53,26.95,47.88,509.18,505.21,327.6,1,I,Passive,NULL,37,M,E,Z,17,4,0,4,8000,6,3,E,5,1796,P,M,8,9,558,0,OK
20160102,1,32.14,50.07,33.48,355.71,358.2,182.29,1,I,Passive,3,52,M,E,Z,27,7,0,4,18000,11,0,E,5,1910,D,M,15,9,589,0,OK
20160106,1,35.35,25.74,38.53,409.99,385.4,277.2,1,I,Passive,NULL,59,M,E,Z,22,11,0,4,11999,4,3,E,5,2231,D,A,,9,604,0,OK
20160119,1,59.59,0,37.57,399.88,366.19,269.78,1,I,Passive,NULL,36,M,E,Z,16,2,0,4,10000,9,6,H,5,1595,P,M,5,9,580,0,OK
20160114,1,13.69,5.42,0,269.29,235.28,226.19,1,I,Passive,NULL,56,M,E,Z,26,1,0,3,10000,6,2,H,5,1560,D,M,,9,547,0,OK
20160102,1,113.92,19.09,43.8,465.27,400.01,250.14,1,I,Passive,NULL,65,W,E,6,11,8,0,1,6000,3,2,H,3,1598,P,A,,3,583,0,OK
20160110,1,-18.53,38.61,43.82,466.33,453.29,359.93,1,I,Passive,NULL,45,D,E,Z,22,1,0,4,9999,7,2,E,5,1560,D,M,7,9,542,0,OK
20160130,0,-16.76,24.65,0,264.67,246.55,231.7,1,I,Passive,NULL,55,S,E,Z,27,12,1,3,10000,3,2,H,5,1197,P,M,,9,557,0,OK
20160204,1,22.59,0,28.57,304.03,333.29,227.83,0,T,Passive,2,52,M,E,Z,27,10,0,4,6000,14,0,S,4,1998,D,M,14,9,540,0,OK
20160130,1,-18.67,19.09,36.13,384.34,429.52,314.44,1,I,Passive,NULL,30,P,E,Z,12,1,0,5,12000,13,2,H,5,1398,D,M,5,9,522,0,OK
20160526,0,110.25,19.09,114.01,1211.98,1054,868.81,1,I,Passive,2,32,M,E,Y,5,9,0,4,4000,14,0,H,3,1328,P,M,5,2,567,0,OK
20160219,0,117.56,0,77.04,819.01,759.06,556.96,1,I,Passive,NULL,32,P,E,Z,11,4,0,1,3000,7,2,H,5,1229,P,M,,6,531,0,OK
20160204,1,90.71,0,52.21,555.32,388.38,366.66,1,I,Passive,1,51,M,E,Z,27,2,0,3,7000,6,4,E,5,2179,D,A,,9,535,0,OK
20160210,1,-51.66,34.38,71.17,756.95,514.16,637.41,1,I,Passive,1,39,P,E,Z,11,3,0,3,8000,9,5,E,5,1999,P,M,11,9,574,1,OK
20160202,1,74.66,42.46,66.01,701.85,778.15,433.02,1,I,Passive,NULL,36,S,E,Z,15,10,0,3,2000,9,2,H,5,1296,P,M,3,9,514,0,OK
20160204,1,61,24.91,0,360.89,400.11,242.7,1,I,Passive,NULL,59,M,E,Z,27,10,2,4,14000,3,2,H,5,1398,P,M,,9,589,0,OK
20160201,0,108.97,54.94,130.57,1388.97,1072.18,953.33,1,I,Passive,NULL,49,M,E,Z,20,4,0,3,15000,9,2,H,5,1497,P,A,8,9,548,1,OK
20160102,1,37.32,0,27.12,288.4,306.59,200.21,1,I,Active,1,42,M,E,Z,14,11,0,3,11999,6,2,H,5,1686,D,M,,9,540,0,OK
20160102,1,56.54,51.56,43.45,462.33,442.43,244.4,1,I,Passive,NULL,47,A,E,Z,28,9,0,4,7000,11,1,H,5,1686,D,M,6,9,500,1,OK
20160102,1,77.93,25.12,0,389.22,386.23,251.33,1,I,Passive,NULL,37,M,E,Z,17,10,0,4,15999,3,2,H,5,1995,D,M,,9,558,0,OK
20160108,0,-19.59,28.14,0,425.41,478.25,377.23,1,I,Active,5,44,P,E,Z,13,10,0,4,7999,3,0,H,5,1968,D,M,,9,541,0,OK
20160102,1,79.19,32.07,60.13,639.72,644.28,386.8,1,I,Passive,2,32,S,E,Z,14,5,1,4,10000,7,3,E,5,1997,D,M,,9,542,0,OK
20160104,1,22.71,7.4,0,371.83,287.58,308.59,1,I,Passive,NULL,67,D,R,Z,22,11,1,3,5999,8,2,H,5,1461,D,M,6,9,584,0,OK
20160105,1,15.8,28.91,51.72,550.44,518.9,409.56,1,I,Passive,NULL,42,M,E,Z,24,9,0,3,9000,4,2,E,5,1560,D,M,,9,550,0,OK
20160102,0,242.8,0,0,809.27,858.02,492.9,1,I,Passive,1,25,S,E,Y,5,7,0,4,7999,14,0,H,3,1149,P,M,3,4,498,0,OK
20160214,1,113.51,0,59.64,634.32,539.57,408.93,1,I,Passive,NULL,54,S,E,Z,29,3,1,1,10000,6,3,H,3,1229,P,M,,9,550,0,OK
20160129,1,104.76,0,51.01,542.75,341.1,342.28,1,I,Passive,NULL,54,D,E,Z,25,11,0,4,8000,4,2,H,5,1461,D,M,,9,464,0,OK
20160221,0,27.97,0,0,299.11,237.64,243.95,1,I,Passive,NULL,55,S,E,Z,11,9,0,3,2500,8,7,H,3,1149,P,M,3,9,541,0,OK
20160201,1,65.67,16.14,34.68,368.46,318.12,218.91,1,I,Passive,NULL,58,P,E,Z,22,8,0,4,7999,4,1,H,5,1984,D,M,,9,582,0,OK
20160130,1,1.38,64.79,58.8,624.96,594.32,419.68,1,I,Passive,3,54,W,E,Z,32,10,0,1,1000,13,0,H,3,1997,D,M,6,9,571,0,OK
20160131,1,86.77,19.09,0,932.87,843.83,742.2,1,I,Passive,NULL,41,M,E,Z,14,3,0,1,8000,5,2,S,4,1995,D,A,,9,563,0,OK
20160130,1,138.84,19.09,59.76,635.67,706.25,365.62,1,I,Passive,1,24,S,E,Y,7,1,1,4,8000,14,2,H,5,1896,D,M,8,5,550,1,OK
20160130,1,-33.32,42.49,0,589.35,556.09,521.52,1,I,Passive,NULL,48,M,E,Z,27,9,0,4,10000,7,2,S,4,1995,D,M,13,9,571,1,OK
20160212,1,25.75,5.12,0,268.54,254.94,213.72,1,I,Passive,NULL,51,M,E,Z,27,6,0,3,6000,12,9,E,5,2720,D,A,13,9,584,0,OK
20160130,0,-8.42,27.68,43.08,458.31,456.98,358.24,1,I,Passive,NULL,42,M,E,Z,25,1,0,3,14000,4,2,H,5,1461,D,M,,9,588,0,OK
20160202,1,49.68,26.52,0,423.83,346.83,309.77,1,I,Passive,2,51,M,E,Z,22,2,0,4,9999,3,2,E,5,1997,D,A,,9,577,0,OK
20160203,1,-20.22,29.98,33.72,358.8,320.31,280.74,1,I,Passive,NULL,52,M,E,Z,27,9,0,4,7000,3,2,H,5,1395,P,M,,4,604,0,OK
20160131,1,-9.88,32.07,34.81,369.94,322.15,252.74,1,I,Passive,NULL,47,D,E,Z,27,10,0,4,6000,10,2,H,5,1461,D,M,8,9,577,0,OK
20160201,1,248.64,15.11,0,981.32,735.46,629.73,1,I,Passive,NULL,48,M,E,Z,19,2,0,4,6000,5,1,S,4,1995,D,A,,9,551,0,OK
20160211,1,109.02,75.68,72.01,766,752.94,414.17,1,I,Passive,NULL,42,P,E,Z,24,1,0,4,10000,11,2,H,5,1896,D,M,6,2,590,0,OK
20160201,1,-17.61,6.73,0,297.8,241.52,280.62,1,T,Passive,NULL,66,D,R,Z,47,10,0,4,5000,8,4,H,5,1461,D,M,5,9,601,0,OK
20160130,1,147.08,62.05,169.09,1798.38,1597.13,1240.01,1,I,Passive,1,55,D,E,Z,25,3,0,1,10000,9,0,H,5,1995,D,M,11,2,532,0,OK
20160202,1,7.13,0,32.4,344.12,285.22,276.25,1,I,Passive,3,58,P,E,Z,38,5,0,3,6000,7,1,H,5,1997,D,M,9,9,529,0,OK
20160206,1,-26.42,19.09,46.56,495.37,362.92,412.94,1,I,Passive,NULL,47,P,E,Z,27,7,0,3,20000,10,6,H,5,1796,P,A,6,3,569,0,OK
20160130,1,14.82,0,44.64,474.65,446.51,376.1,1,I,Passive,NULL,32,M,E,Z,14,4,0,4,4000,6,2,E,5,1685,D,M,,9,554,0,OK
20160202,1,-14.53,24.61,27.6,293.04,289.22,230.41,1,I,Passive,1,47,M,E,Z,18,8,0,3,14000,3,2,H,5,1461,D,M,,9,548,0,OK
20161202,1,40.89,42.3238,0,376.92,316.75,270.23,2,I,Passive,NULL,48,M,E,Z,28,11,0,4,12000,7,4,E,5,1997,D,M,,9,588,0,OK
20161126,1,5.31,42.893,0,344.87,303.5,277.05,2,I,Passive,NULL,61,M,E,Z,23,4,0,3,8999,7,4,H,5,1560,D,M,5,9,611,0,OK
20161218,1,50.24,23.187,50.77,539.86,387.93,386.45,2,I,Passive,NULL,33,P,E,Z,15,10,0,3,15000,9,6,H,3,1968,D,M,,9,544,0,OK
20161129,0,34.82,62.9706,0,651.3,404.56,516.01,2,I,Passive,NULL,48,D,E,Z,23,10,0,4,4999,7,7,H,3,1240,P,M,2,9,548,0,OK
20161204,0,75.87,48.88,0,652.96,701.37,487.5,2,I,Passive,1,55,S,E,Z,33,7,0,4,15000,11,4,E,5,1951,D,M,11,9,540,0,OK
20160927,1,31.69,57.195,45.01,479.12,458.37,315.25,1,I,Passive,1,65,P,E,Z,22,12,0,3,7000,1,1,H,5,1598,D,M,,9,563,0,OK
20160105,1,-4.78,23.76,0,235.17,247.46,194.8,1,I,Passive,NULL,66,M,R,Z,27,3,0,3,6000,9,7,H,5,1798,P,A,8,9,604,0,OK
20160118,0,-5.66,19.09,33.85,359.96,403.25,282.52,1,I,Passive,NULL,43,P,S,Z,22,6,0,1,12000,8,3,S,4,1968,D,M,14,4,569,0,OK
20160103,1,50.38,4.52,0,267.17,265.29,188.39,1,I,Active,NULL,59,S,S,Z,22,11,0,3,4999,11,2,E,5,1796,P,M,9,9,556,0,OK
20160110,0,-4.11,19.09,0,525.19,367.68,462.09,1,I,Passive,NULL,46,M,E,Z,22,5,0,4,19999,8,4,H,5,1968,D,M,11,4,575,1,OK
20160120,0,2.34,26.88,40.33,429,386.67,324.82,1,I,Passive,NULL,63,M,E,Z,17,11,0,4,4000,11,5,E,5,2497,D,A,13,9,589,0,OK
20160126,1,3.66,51.16,36.84,391.73,355.14,238.97,1,I,Passive,NULL,53,D,E,Z,27,9,0,4,10000,4,2,H,5,1560,D,M,,9,599,0,OK
20160102,1,189.66,4.97,45.85,487.56,479.9,207.38,1,T,Passive,NULL,51,W,S,Z,32,11,0,4,5000,14,2,E,5,1998,D,M,5,9,542,0,OK
20160102,1,500.65,42.96,127.32,1353.74,1373.99,539.29,1,I,Passive,NULL,28,M,E,Y,9,10,0,1,8000,9,0,E,5,1997,P,M,12,8,554,0,OK
20160102,1,134.55,0,50.76,539.78,551.24,310.01,1,I,Passive,1,35,M,E,Z,18,2,0,3,9000,7,2,H,5,1198,P,M,3,2,564,0,OK
20160115,0,32.2,71.35,0,1069.32,526.58,841.55,1,I,Passive,NULL,40,M,S,Z,13,9,0,4,5000,6,1,E,5,1997,D,A,,9,521,1,OK
20160102,1,50.5,7.79,43.68,464.29,427.18,324.79,1,I,Passive,1,37,P,E,Z,16,5,0,4,2000,7,1,E,5,1991,D,M,12,7,542,0,OK
20160102,0,191.09,38.56,67.33,716.11,652.44,357.74,1,I,Passive,1,55,S,E,Z,27,10,0,3,8000,12,0,C,2,2148,D,A,16,9,529,0,OK
